"HISEI","HOMEPOS","IMMIG","GRADE","GENDER","MATH","W"
33.76,-0.0068,2,0,1,442.1732,669.7581
71.39,0.1822,1,0,0,603.4098,629.5511
65.01,-0.4342,1,0,0,441.4813,720.8415
82.41,-0.1898,1,0,1,680.5607,623.6596
39.02,-1.0804,3,0,0,498.5233,588.6187
68.7,-1.1706,1,-1,0,275.224,792.6705
62.39,-0.4748,1,1,0,373.3526,1168.184
57.04,-0.6404,1,0,0,354.6959,782.9034
76.65,-0.3661,2,1,0,507.3231,1044.743
71.39,0.7616,1,0,0,653.438,554.8722
70.34,0.5669,1,0,0,456.2046,788.0799
44.14,-1.1686,1,0,0,417.8907,591.343
76.49,1.139,1,0,0,382.7247,735.1987
43.33,-0.1332,1,0,0,437.9787,774.4093
65.01,0.0155,1,0,1,503.38,619.6011
21.64,-0.7855,1,0,1,533.7814,683.6347
58.77,0.0712,1,1,1,536.2205,769.5674
81.05,-0.7034,1,-1,0,500.9615,843.1102
17.55,-0.8079,2,0,0,491.5434,561.7039
85.41,1.3045,1,0,0,332.3337,679.8349
60.29,0.8424,1,0,1,437.828,831.4169
86.72,0.7636,1,0,1,557.0083,644.5503
60.29,0.3444,1,0,1,387.7226,1463.899
65.12,0.7327,2,0,0,325.4489,667.426
60.44,-0.0725,3,0,1,498.3149,727.6845
75.5,0.5499,1,0,1,439.4343,1665.117
14.21,0.0131,2,0,1,355.3549,809.501
17.53,-0.5788,2,0,1,471.9791,586.0391
57.38,-0.5365,1,0,1,459.7724,717.451
79.49,1.0403,1,0,0,640.3457,547.4675
65.01,-0.8198,1,0,1,396.5876,1048.346
25.95,-0.7676,1,0,1,335.1429,898.1214
51.92,0.2934,1,0,0,320.6626,594.5036
17.55,-1.3151,1,1,1,362.3626,965.853
76.49,0.7794,1,0,1,385.4374,678.8576
79.74,0.1933,1,0,1,382.1767,1539.223
39.04,0.4152,1,-1,1,348.0263,812.9847
44.92,0.357,1,0,1,411.2605,584.2659
66.42,-0.8557,1,0,0,676.7585,640.7802
24.98,0.1855,1,1,0,385.8702,1243.448
81.4,0.1787,1,0,0,560.5508,667.426
68.7,-0.5769,1,0,1,511.8543,603.7953
68.7,-0.2287,1,0,1,519.6043,1016.773
30.78,-1.2997,2,0,0,400.0141,752.4463
62.39,-0.6662,2,0,1,398.6301,1539.223
39.02,-0.9449,2,0,0,363.4447,947.9513
55.25,-0.55,1,0,1,549.5381,713.6537
27.52,1.1254,1,0,1,593.4011,684.6931
33.76,-0.9449,2,0,0,390.0234,794.8265
67.94,-0.3096,1,0,1,495.4804,867.9743
16.5,-0.3145,1,0,0,542.2759,843.1102
77.88,1.5193,1,1,1,484.197,832.5313
25.26,-0.4102,1,0,0,396.0939,627.1932
65.01,-0.3524,1,0,0,463.8331,596.8058
58.07,0.4191,1,0,0,441.3189,880.9258
78.69,-0.1205,1,0,1,571.4593,776.2908
76.65,1.0346,3,0,1,567.714,623.6596
25.04,-0.0376,1,0,1,426.7957,487.9839
21.96,-0.3789,1,0,1,441.7773,1743.588
47.74,-2.1152,1,1,0,386.1547,479.844
76.49,0.536,1,0,0,429.6543,673.6087
73.91,0.053,1,0,0,568.4583,651.4933
35.34,-0.1856,2,0,1,483.8215,487.9839
73.91,1.2556,1,0,1,448.141,727.6845
71.39,1.4975,1,1,0,645.1497,804.3944
16.5,-1.5882,2,0,0,414.9338,549.6742
48.82,-0.2989,1,0,1,349.0277,618.4042
60.44,0.2943,1,0,0,420.7993,485.2478
50.9,1.1187,1,0,0,513.6856,694.0331
26.64,-1.7274,1,-1,0,341.9676,1315.706
74.66,0.7871,1,0,0,575.4149,485.2478
50.57,-1.0349,1,0,1,333.444,516.37
81.13,1.4697,1,0,1,507.9042,940.716
24.98,0.3266,1,0,0,357.7042,645.9519
51.56,0.4986,1,-1,0,328.6709,794.4479
43.33,-1.4653,1,1,0,433.9431,651.9373
74.79,0.8048,1,0,1,531.6594,742.905
75.13,0.6179,1,0,0,586.1264,692.2781
57.99,0.6016,1,0,1,460.9404,1048.346
73.38,0.6592,1,0,1,527.3972,684.1351
82.41,0.4998,1,0,0,524.3392,843.5551
68.7,-0.7741,1,0,0,488.2227,471.0894
76.65,-0.3984,2,0,0,525.4951,1012.469
30.9,-0.8139,2,0,0,505.1289,843.1102
76.65,0.2045,1,1,0,601.6188,846.3171
53.77,0.0789,1,0,0,353.8603,1094.958
24.53,-0.4485,1,0,0,371.6188,792.6705
68.7,-0.4156,1,0,0,402.9608,679.8349
25.46,0.0532,1,0,1,401.4729,1016.773
73.38,0.6992,1,-1,0,571.0358,656.7302
77.88,0.6049,1,0,1,498.4659,857.0239
57.03,-0.0522,1,0,0,474.0969,1262.969
76.98,0.5959,1,0,0,506.7537,752.9022
22.75,0.294,1,0,1,616.0927,684.1351
88.7,1.2623,1,1,1,400.041,597.2112
68.7,0.5049,1,-1,1,384.3497,603.7953
78.86,2.2503,1,0,1,485.3623,405.3383
73.91,-0.5841,1,1,1,600.1167,962.4665
75.54,0.8806,1,1,1,470.8634,599.4513
26.64,-1.3044,1,0,1,428.2239,669.7581
68.7,-0.3811,1,1,1,541.806,717.1498
76.65,0.1562,1,-1,0,480.5176,735.1987
32.2,-0.0686,2,0,1,570.3062,521.3976
32.5,-0.1485,1,0,1,443.4927,584.2659
79.05,0.6459,1,0,0,539.7421,1340.507
25.04,-0.6581,1,0,0,425.1524,640.1664
58.07,0.8581,1,0,1,541.4051,817.0923
46.38,0.7831,1,1,1,532.4759,962.3206
44.92,-0.507,1,1,0,462.8442,660.5652
65.12,1.1676,1,0,0,677.0308,509.114
65.01,0.1571,1,0,0,457.8692,517.2882
24.53,-0.7742,2,0,0,389.7269,610.3265
33.76,-1.1041,2,0,1,367.4286,867.3384
17,-0.2024,1,0,0,349.4858,596.2985
48.1,-0.6721,1,0,0,539.6913,792.6705
23.57,0.0491,1,0,1,406.2101,555.8112
56.64,-0.1364,1,1,0,452.0269,1129.392
23.8,-0.7051,1,0,0,472.0793,843.1102
68.7,0.0662,1,1,0,522.3657,1032.512
17.53,-0.8716,3,-1,1,412.7842,713.6537
43.33,0.1134,1,0,1,506.1002,541.835
76.49,-0.0111,1,0,1,470.0724,728.2187
59.89,1.7698,1,0,1,501.4686,801.2896
22.77,-1.3587,2,0,0,495.4335,594.5036
57,-0.0847,1,0,1,393.8838,1712.691
68.7,0.5895,2,0,1,400.258,619.6011
25.11,-0.4142,1,0,0,417.257,596.2985
74.66,-0.7792,2,1,1,532.7629,1286.044
57.03,-0.3231,3,0,1,444.9897,718.6005
78.86,1.5997,1,0,1,489.7186,797.1312
77.1,-0.4289,2,0,1,413.083,557.7143
25.06,0.42,1,-1,1,332.8985,742.905
39.02,-0.325,1,0,1,474.8249,578.5244
62.39,0.556,1,0,1,417.343,939.5268
82.41,1.7257,1,0,0,543.1615,604.522
30.9,-1.2127,1,0,0,534.0205,843.1102
80.78,-0.0587,1,1,0,465.5981,861.3702
81.05,-0.0042,1,0,1,416.3372,662.7367
61.18,-0.1461,1,0,0,533.5417,901.5883
80.46,-0.0609,1,0,0,299.5893,913.581
75.54,-1.6848,3,1,1,336.9492,1240.139
31.08,0.5183,1,0,0,499.511,712.6043
65.42,-0.0812,1,-1,1,510.3931,727.1103
62.39,0.4163,1,1,1,513.6145,621.6563
57.03,-0.1493,1,0,1,400.8469,583.4096
86.72,0.2863,1,0,0,599.5892,509.114
33.76,-0.0532,1,-1,1,286.3322,1554.014
24.98,-1.3055,2,0,0,511.6605,670.632
65.12,1.5713,2,0,1,450.6829,705.9021
51.56,-0.2185,1,0,0,461.6983,1644.964
86.72,-0.0321,1,-1,1,375.3045,684.6931
16.36,0.3863,2,0,0,408.6024,774.4093
75.43,-0.4859,3,0,0,511.792,1131.283
21.96,-0.4068,2,0,1,585.8604,431.3
79.74,1.2658,1,0,0,452.6444,894.287
68.7,-0.6145,1,-1,0,379.9059,409.6923
56,-0.4279,1,-1,0,381.0079,1315.706
65.01,0.2314,1,0,0,583.745,549.4401
33.76,-0.1965,2,1,1,478.1802,682.2694
48.1,-1.1005,1,0,0,358.2642,657.8247
76.65,-0.6529,1,-1,0,532.7427,1340.507
30.78,0.3077,1,-1,0,320.8772,975.3854
11.56,-2.0698,2,1,0,398.6916,678.1436
59.76,1.1558,2,0,0,392.7937,690.442
33.76,-0.6763,1,0,1,319.3103,720.7121
39.02,0.7665,1,0,1,412.8007,765.5425
78.69,1.0257,1,0,0,609.059,692.2781
30.49,-0.1622,1,1,1,447.6854,797.9919
18.13,-1.5944,2,-1,0,467.4878,561.7039
31.08,-0.0609,1,1,0,527.2009,1186.211
68.7,0.3296,1,0,0,428.323,604.3597
26.64,0.1345,1,0,1,391.252,1012.438
22.75,-1.4231,1,-1,1,327.4663,830.29
50.15,-0.0719,1,-1,0,353.2801,410.2264
74.66,1.0722,1,1,1,523.7355,993.2244
86.72,1.6794,1,0,1,473.6728,752.6869
57.04,-0.321,1,1,0,461.031,756.883
27.91,0.3152,2,0,1,412.4959,669.7047
53.77,-1.2322,2,1,0,378.6448,655.1455
57,-0.4161,1,0,0,412.1204,708.2753
33.76,0.8409,2,0,0,453.1265,856.1546
73.91,1.4764,1,0,0,559.7832,961.7906
19.78,-0.3592,1,1,0,421.9539,782.2747
16.5,-0.03,1,0,1,330.1161,940.716
86.72,1.0337,1,0,1,558.594,1075.836
31.08,-0.9333,2,0,0,360.8236,1138.511
51.56,0.6505,1,0,0,576.2333,471.0894
43.33,0.9432,1,0,1,504.6841,1213.734
68.7,0.8112,1,1,0,576.2489,841.5952
40.54,-1.1512,1,1,1,382.3682,920.6478
50.15,-0.6265,1,0,1,319.7418,633.2059
72.96,0.0854,1,-1,0,601.6092,660.8248
25.04,-1.6531,2,-1,1,364.9457,727.1103
28.48,-1.9728,2,0,1,586.0591,776.2908
51.56,-0.8142,1,0,1,410.5167,752.6869
67.94,0.2111,2,0,0,426.29,1301.328
39.02,-0.7253,2,1,0,413.2419,660.5652
22.16,-0.008,2,0,1,579.6002,868.3156
17.55,-0.3324,1,0,1,366.144,797.1312
43.85,0.2451,1,1,1,528.7363,1242.162
25.94,-0.3382,1,0,1,420.2429,1792.216
71.39,1.5249,1,1,0,520.5406,1034.898
65.01,0.38,1,0,1,508.3294,717.451
85.41,1.7742,2,1,1,557.3886,962.3206
62.13,0.5277,1,0,1,526.9741,1060.04
76.49,0.5844,1,0,1,526.6347,868.3156
65.01,1.2918,1,0,1,413.5743,744.1052
20.91,0.3109,2,0,0,454.4987,771.7018
73.91,1.1243,1,0,0,473.6393,1340.507
28.48,-0.5224,2,0,1,417.0902,959.4121
52.72,-0.4001,1,0,0,528.9124,528.1723
79.49,0.9515,3,0,1,396.7321,550.6528
25.04,1.096,1,0,1,488.1472,1489.799
68.7,1.8839,1,0,1,452.512,687.766
32.5,1.0828,1,0,0,541.7772,528.1723
66.42,0.6118,1,0,1,536.5463,717.3659
70.34,1.0631,1,0,0,580.0317,657.8247
30.78,-0.7275,1,0,1,364.3982,414.1503
81.92,0.5621,1,0,1,466.9318,937.0833
35.07,0.7933,1,-1,0,397.4835,752.9022
86.72,0.2373,2,0,1,428.0578,1792.216
68.7,0.2401,1,0,1,659.2595,1148.679
76.65,2.5114,1,0,1,439.1189,799.4451
25.23,-0.2872,1,1,1,345.0544,771.3812
16.39,-0.8363,1,0,1,392.9657,552.1778
75.5,1.2128,1,0,0,687.1465,973.4936
40.54,-0.6196,1,1,1,582.8039,948.9814
21.64,-1.0927,2,0,0,460.3065,830.9699
56.64,0.7567,1,0,0,565.9897,991.338
88.7,-0.2394,3,0,0,397.4911,561.7039
47.74,-0.3281,1,0,1,524.9534,1198.807
57.68,0.4166,1,0,0,438.146,410.2264
58.77,0.9321,1,1,0,539.587,625.9388
31.08,-0.72,2,1,0,541.3186,902.6764
24.53,-1.3197,2,0,1,377.2796,656.2566
50.15,-0.9091,1,0,0,417.9139,880.9258
71.39,-0.6231,1,0,0,505.4278,1086.259
73.91,1.2674,1,0,0,523.2114,855.0621
24.53,-0.0988,2,-1,1,320.9779,875.2265
35.34,0.7981,1,0,1,500.0333,795.5073
60.92,1.2905,1,1,0,583.7959,752.1659
74.66,1.7982,1,1,0,623.7049,618.071
65.25,-1.2556,2,0,1,432.1266,720.7121
11.74,-3.2348,2,0,0,286.9816,679.8349
80.75,0.8505,3,0,1,525.7295,1148.679
65.42,-1.7406,1,0,0,294.0747,652.6496
46.76,-0.5948,1,0,0,413.9881,652.9312
80.46,0.384,1,0,1,482.3672,940.716
44.14,-1.0542,1,0,0,383.6091,640.1664
33.76,-0.3394,2,1,1,389.7711,682.2694
31.08,-0.2443,1,-1,0,409.6319,1022.545
75.43,0.198,1,0,0,526.6084,798.179
32.2,-1.5862,1,-1,1,505.3177,870.0235
24.53,-1.3929,1,0,1,372.8726,656.2566
39.45,0.1425,1,-1,0,459.8501,913.581
16.39,-0.4443,1,0,1,339.5872,917.1685
44.92,-0.7093,1,0,1,531.1944,870.0235
86.72,-0.075,1,-1,0,420.4839,785.0401
79.74,-2.0286,3,0,0,438.5267,1131.283
57.99,0.4667,1,0,0,324.505,594.5036
39.04,-0.8911,1,0,1,425.0788,795.5073
77.1,1.1233,1,1,1,600.4094,848.6612
62.39,2.0007,1,0,0,620.3671,855.0621
68.7,-0.7402,1,0,0,410.1784,830.9699
17,0.5222,1,-1,0,534.0649,780.4352
65.12,-0.6655,1,-1,0,307.9667,634.1043
51.56,-0.9564,1,0,1,312.4038,497.1649
70.89,1.2161,1,1,0,542.4639,554.2079
76.65,1.2096,1,0,0,675.4637,884.0386
26.64,-1.1696,1,0,1,387.8849,1048.346
73.38,0.8573,1,0,1,541.9142,1075.836
21.82,-1.0636,1,1,1,467.9395,815.988
17.55,0.8727,1,0,1,428.5761,717.3659
76.49,0.3145,1,1,0,574.4207,504.0185
75.5,0.3145,1,0,0,704.4958,651.4933
86.72,-1.0618,1,0,0,618.9747,725.3383
29.16,-0.4812,1,0,0,376.5083,869.9329
71.39,2.1835,1,0,0,355.0301,670.632
58.07,-0.1919,1,0,1,375.6975,656.2566
24.98,-0.9754,1,0,1,490.7773,578.5244
43.85,-0.3917,1,1,0,628.8347,611.5021
62.13,0.4253,2,0,1,441.4126,431.3
25.04,-1.4943,1,0,1,370.6847,874.6423
68.7,-0.4373,1,0,0,439.9387,670.8058
50.37,0.3667,1,0,1,411.8226,727.6845
25.95,-0.8688,1,1,1,391.6919,606.2041
65.12,0.4706,1,1,0,512.7524,532.3079
14.21,0.1043,1,0,1,350.6367,898.1214
24.98,0.7108,1,0,1,484.661,537.6039
76.49,0.2781,2,1,0,475.1704,579.9968
30.78,0.2198,1,0,0,531.7308,657.2502
78.86,1.046,1,1,1,518.1593,708.7621
64.4,-0.5112,1,0,1,479.0728,670.317
85.85,-0.3692,2,0,1,355.7669,583.2306
68.7,-0.7189,1,0,1,569.2588,618.4042
41.27,-0.7179,1,0,0,440.5993,792.6705
65.12,0.6057,1,0,0,595.9784,684.1808
24.53,0.1892,2,0,0,522.9653,720.8415
51.56,-0.8091,1,0,1,417.1398,718.6005
75.54,0.7658,2,1,0,451.6438,816.1815
57.38,0.0876,1,0,0,488.8146,528.1723
31.15,0.078,1,0,0,476.4849,720.4376
57.99,-0.1621,1,0,1,452.7317,1539.223
82.41,0.3601,1,0,1,505.8689,799.5024
68.7,-0.9371,1,0,0,456.341,855.1688
68.7,1.0242,1,-1,0,453.994,1340.507
86.72,0.2836,1,0,1,531.6349,1665.117
20.91,0.1906,2,0,1,495.1947,834.6191
62.13,0.3365,1,0,1,590.5509,584.2659
25.06,-0.9951,2,0,1,293.2632,677.0836
71.39,0.0808,1,0,1,550.3578,662.7367
20.91,-0.7732,2,0,0,372.7963,678.6486
27.52,-0.733,1,0,1,390.3649,414.1503
86.72,1.3456,1,0,0,646.8918,509.114
82.41,-0.7536,1,0,0,635.8781,660.8248
44.14,0.0216,1,0,1,555.8876,795.5073
65.01,1.3412,1,0,1,480.4728,867.9743
70.5,0.1284,1,0,1,592.7246,718.6005
70.89,1.1136,1,0,0,479.6058,611.724
81.92,1.1393,2,0,0,642.3161,1039.407
25.04,0.6441,2,1,0,447.2805,965.853
65.01,0.7919,1,0,0,425.5177,1751.377
79.74,0.8237,1,0,1,511.5367,943.1797
58.07,0.4148,1,0,1,457.5562,834.6191
70.34,1.2705,1,0,1,357.9287,696.46
24.53,0.1405,3,-1,0,602.9325,735.1987
66.42,0.3125,1,1,0,592.7015,627.7474
72.83,0.7605,1,0,1,544.746,1554.014
11.74,0.3925,2,1,1,406.0822,718.4882
20.91,-0.1425,2,0,1,502.3473,1699.095
25.04,0.9321,1,0,1,478.5092,795.5073
77.1,0.0918,1,0,0,412.3927,977.3989
24.53,-1.6114,3,0,1,364.5769,555.8112
59.89,-0.1284,1,0,1,468.1586,684.1351
62.39,-1.68,2,-1,0,313.2491,774.4093
71.39,-0.2881,2,0,1,562.3377,1539.223
30.9,0.7542,1,1,0,432.6281,620.9536
75.43,1.0686,1,0,0,617.6708,692.2781
71.39,0.7527,1,0,0,373.8224,634.1043
72.83,0.7564,1,0,1,483.197,687.766
36.92,0.4223,1,0,0,461.6434,774.4093
76.49,0.3297,2,1,0,561.2647,960.1918
22.75,-1.6095,2,1,0,335.118,1044.743
79.05,-0.0857,2,1,0,548.9795,816.1815
28.12,-0.6491,1,0,0,355.8866,638.7462
51.56,0.6305,1,0,1,542.1804,1097.569
51.5,-0.3563,1,0,1,400.8488,746.517
24.07,-1.6844,2,1,0,460.489,651.9373
86.72,-0.0873,3,0,0,263.0828,363.2123
79.05,2.169,1,0,0,565.9845,788.0799
50.9,1.3609,1,1,1,481.7756,950.8541
82.41,0.1043,1,0,0,530.6035,638.0784
75.54,0.6243,3,0,1,568.2398,623.6596
39.02,-0.0592,1,0,0,601.2354,822.0018
73.91,0.414,1,1,0,373.1325,1243.448
44.92,-1.233,1,0,0,401.5145,567.7518
84.61,0.5379,1,0,1,621.0872,618.4042
73.38,0.3795,1,0,1,445.5184,678.8576
36.35,0.4011,1,1,0,504.5896,782.2747
68.7,0.2504,1,1,0,400.8485,835.8643
83.5,0.2006,1,0,1,443.9779,521.3976
82.41,-0.7408,2,1,1,422.0763,717.1498
33.76,0.0605,2,1,0,538.9279,1242.162
30.59,1.2482,1,0,0,535.8318,725.3383
65.12,0.824,1,0,0,539.0814,869.9329
74.66,1.3561,2,0,1,472.9386,1097.569
78.86,0.8243,1,0,1,505.1149,662.7367
76.65,1.0276,1,-1,0,507.995,1432.356
43.85,-0.052,1,0,1,382.3122,875.2265
51.01,0.1561,1,0,1,549.6018,877.4436
28.52,0.1842,1,0,0,335.7879,638.0784
65.01,0.1982,1,0,0,489.6918,604.3597
88.7,-0.048,1,0,1,445.1541,557.7143
57.99,0.1743,1,-1,1,330.1252,536.2502
25.95,0.5832,1,0,0,338.4399,425.6052
68.7,0.0416,1,0,1,538.7487,405.3383
62.39,1.4335,1,-1,0,396.4908,588.8771
57.99,-0.2717,1,0,1,443.2567,1539.223
43.85,0.9856,1,0,1,534.7048,797.1312
78.86,1.136,1,0,0,607.896,651.4933
59.89,-0.8464,1,0,1,417.9702,932.9773
30.34,-0.2534,1,0,0,333.836,1138.511
71.39,-0.2843,1,1,1,408.0183,686.0447
31.08,-0.7503,1,0,1,459.5556,683.6347
74.79,0.4442,1,0,0,587.6957,588.8771
51.56,-0.3126,1,0,1,497.4128,830.3831
68.88,-0.2872,2,1,1,412.1508,1281.281
70.1,-0.1809,1,0,1,561.9159,1457.534
79.05,0.8746,1,0,0,536.2701,1751.377
36.92,-1.1399,2,0,1,413.4392,557.7143
76.49,0.9895,2,0,1,548.5238,1601.608
21.64,-0.5912,2,0,1,418.1756,1712.691
62.39,-0.9187,1,0,0,401.8014,855.1688
35.34,1.0479,1,0,0,577.0288,884.0386
71.39,0.0842,2,0,0,416.6096,615.6447
76.49,-0.2979,1,1,1,653.8836,559.542
78.76,-0.0524,1,-1,1,510.7668,1699.095
65.01,0.7883,1,0,0,609.2431,961.7906
76.65,-0.4564,1,-1,0,448.9396,948.6838
25.95,-0.5033,1,1,1,380.4899,666.0256
24.53,-0.0516,2,0,0,480.2547,855.0621
62.39,0.9949,1,0,1,518.1493,521.3976
17,-0.1212,1,-1,0,372.0323,639.848
26.85,-0.3105,1,0,0,353.4576,1138.511
28.48,-0.1789,1,0,1,418.0762,720.7121
25.26,0.2353,1,0,1,328.7033,405.3383
68.7,-0.98,1,0,0,368.835,594.5036
73.91,-0.6656,3,0,1,502.906,1148.679
73.91,0.9047,1,0,1,425.4537,644.5503
28.48,0.0641,1,0,0,436.9504,869.9329
44.14,-0.9051,1,0,0,560.8128,410.2264
51.56,-1.385,1,0,0,446.8292,876.8064
68.7,-0.5621,1,0,0,477.8396,792.6705
65.12,0.2302,1,0,1,485.2975,939.5268
81.05,-0.2634,1,0,1,487.2772,1014.635
17,0.1167,1,0,1,498.8666,718.4232
68.7,0.1707,1,-1,1,352.9829,640.1664
65.23,0.6857,1,0,0,534.6413,752.6338
76.49,-0.5603,2,0,0,526.2642,610.3265
59.76,0.4149,1,0,1,504.4524,799.4451
71.45,0.764,1,0,0,571.3155,785.0401
51.5,1.2207,1,0,0,362.1338,1131.283
80.46,1.2797,1,1,1,654.1234,815.8547
39.02,-0.4748,1,1,0,518.3841,542.0693
57.04,-0.4295,2,1,1,368.7981,702.861
76.49,2.2525,1,0,0,586.7527,536.1598
61.82,1.2639,3,0,0,324.9142,549.8821
62.39,-0.3022,1,1,0,598.1026,1034.444
74.66,2.4096,1,1,0,708.2457,568.1805
62.39,0.685,1,0,1,500.3939,578.5244
22.16,-0.0327,3,0,0,462.2997,707.707
22.16,-0.2349,2,0,0,383.6525,667.426
70.34,1.7587,1,0,1,463.674,922.5173
68.7,0.9865,1,1,1,535.5821,1481.845
86.72,0.7931,1,0,0,451.2926,392.1919
73.91,0.9092,1,0,1,506.4328,684.1351
73.91,0.2457,1,0,0,509.8717,651.4933
37.59,0.2936,2,1,0,349.3007,1186.211
26.62,-0.0189,1,1,0,598.9742,598.0957
32.2,-0.5609,1,0,1,413.536,613.9698
51.56,-0.548,1,0,0,480.1648,835.1373
17,-1.8775,3,0,0,320.9372,792.043
35.34,-0.6082,1,-1,1,264.4483,773.6328
11.74,-0.3428,2,1,1,402.9174,783.1994
74.79,-0.1614,1,0,1,480.1813,922.5173
77.1,0.555,1,1,0,600.0923,673.0297
59.89,0.6166,1,0,0,644.3083,652.9312
30.34,0.3326,1,0,1,322.1772,641.1248
82.41,0.7647,3,0,0,514.5266,611.724
35.07,1.9934,1,0,1,497.5587,718.4232
60.29,-0.0696,1,0,0,453.6968,670.8058
50.15,0.0389,1,0,0,413.5237,830.9699
74.66,2.5453,1,0,1,611.6747,1699.095
61.6,0.4034,1,1,0,692.7454,642.3074
65.12,-0.0736,1,-1,0,336.1737,1644.964
39.02,1.28,1,1,1,522.4862,1264.121
78.86,0.2067,1,0,1,501.9386,943.1797
59.89,-0.026,3,0,0,371.6382,1039.169
81.92,0.088,1,0,1,438.6968,662.7367
71.45,-0.2962,3,0,1,276.7429,1489.799
57.64,1.5662,1,0,0,484.3904,965.3955
74.66,-0.8712,1,0,0,342.6636,634.1043
29.16,-0.5392,1,0,0,434.82,777.3291
65.01,0.3299,1,0,0,462.7556,554.8722
23.8,0.8419,1,0,1,629.984,431.3
18.08,-0.3272,1,-1,0,378.7339,720.8415
28.03,1.0732,1,0,0,397.7757,843.5551
51.5,-0.0127,1,0,1,459.7016,1060.04
70.34,-0.4251,1,0,1,540.0705,809.9561
81.4,1.7008,1,0,1,526.4592,1213.734
24.53,-1.3342,2,0,0,507.1454,1039.342
86.72,1.7114,1,0,0,557.2293,977.3989
39.04,-0.5262,2,0,0,499.1718,995.1476
26.64,0.6693,1,0,1,505.9164,678.8576
82.41,0.5004,1,0,0,612.9999,664.854
78.76,0.9231,1,0,1,490.0664,799.6732
25.95,-0.1148,1,0,1,417.6661,1198.807
66.42,0.5955,1,0,0,563.4175,684.1808
21.13,0.7317,1,0,0,642.602,670.8058
52.72,0.2869,1,0,0,396.1611,856.1546
43.85,0.845,2,0,1,595.4073,1213.734
69.24,-0.0613,1,0,0,406.3107,690.442
75.54,-0.7063,1,0,0,391.9637,1302.116
35.34,0.9195,1,1,1,313.6775,940.1968
51.25,0.1346,1,0,0,441.259,843.5551
43.33,-0.8115,1,1,0,413.6905,1032.512
30.78,0.0879,1,1,1,521.0405,1439.096
62.13,0.2507,1,0,0,369.822,594.5036
72.27,0.1444,3,0,0,570.9779,651.4933
71.39,0.0312,1,0,0,321.776,863.4596
71.39,0.6566,1,0,1,602.6523,521.3976
62.39,-0.1992,1,0,0,351.1149,690.442
57.99,0.662,1,0,0,561.0877,673.3137
44.94,0.3896,1,0,0,480.8632,965.3955
81.4,1.4761,1,1,0,545.1366,634.4443
22.77,-0.0397,1,0,0,542.2698,673.6087
24.98,0.0199,1,0,1,386.3123,1000.093
50.15,0.7079,2,0,0,473.7068,720.4376
78.86,1.8019,1,1,1,522.9357,890.6474
71.39,0.4994,1,-1,1,443.2076,577.0671
24.98,-0.0322,1,1,0,441.592,655.1455
88.31,-1.0024,3,0,0,428.2087,549.4401
23.53,-1.07,2,0,0,568.2192,667.426
80.78,0.5317,1,0,0,636.1787,1071.922
16.38,-0.3203,2,0,1,510.7134,959.4121
16.5,-0.8885,1,1,1,472.1324,790.6581
82.41,1.1431,1,0,0,531.4158,1134.426
62.39,0.4732,1,0,0,344.2012,895.9763
38.18,-0.0337,1,0,0,379.3491,720.4376
68.7,-0.0471,1,0,1,365.668,684.6931
86.72,-0.4342,1,0,1,276.1035,405.3383
64.4,0.949,1,1,0,486.0453,634.4443
62.39,0.473,2,0,1,591.5047,1014.635
25.39,-0.3056,3,0,1,439.0263,431.3
25.95,0.3817,2,0,1,532.1561,875.2265
86.72,1.2956,1,0,0,331.0806,657.2502
17.69,-0.5902,3,0,0,422.7658,774.4093
71.55,-0.1682,1,0,1,589.4024,799.6732
70.89,1.0793,1,0,1,457.8387,1489.799
70.5,1.2592,1,0,1,443.9026,578.5244
53.15,1.1396,1,0,1,572.4579,537.6039
39.02,0.3947,1,0,0,473.2183,752.4463
76.49,-0.3061,1,0,1,388.2093,644.5503
81.92,1.5585,1,0,1,504.9373,1699.095
70.5,0.0907,1,-1,0,441.7787,1143.517
76.65,0.9567,1,0,1,598.7153,736.2656
71.29,0.6666,1,1,0,502.0368,542.0693
19.83,-0.2785,1,0,0,293.991,975.3854
73.91,0.8823,1,0,0,647.222,588.8771
74.79,-1.4891,1,0,0,520.0798,827.5847
17.69,-0.5493,1,0,1,341.6991,726.7811
57.03,1.0304,1,0,0,614.011,856.1546
30.9,-0.2665,1,0,1,408.0955,683.6347
75.43,-1.5928,1,0,0,331.5709,678.6486
76.49,0.0053,1,0,1,439.0787,642.6207
82.41,-0.607,1,0,1,513.5998,718.4232
35.34,0.9723,1,0,1,354.7114,487.9839
68.7,-0.743,1,0,0,315.2013,594.0437
68.7,-0.2825,1,1,1,443.4083,1454.779
58.07,-0.9665,1,1,1,395.6705,471.3478
76.65,0.2048,1,-1,0,304.7586,392.1919
54.55,-0.2258,1,1,1,366.1039,989.6694
17.55,-0.9156,1,1,0,485.197,1391.432
62.39,0.2358,1,0,0,485.7215,1262.969
79.74,-1.0389,3,-1,1,361.8298,1346.386
48.1,-0.9477,1,0,0,273.7783,792.6705
18.08,-1.6439,2,0,0,401.1447,610.6153
79.05,0.2387,1,0,1,422.4384,717.3659
68.7,1.5668,1,0,1,536.611,638.0784
82.41,2.1123,1,0,0,607.3286,596.8058
76.49,0.3855,1,1,1,467.7329,597.2112
57,-1.2218,1,0,1,523.2769,867.3384
11.56,-1.8849,2,0,0,338.7241,679.8349
